Date,BND,SPY,TSLA
2015-05-07,59.56010818481445,173.2995147705078,15.786666870117188
2015-05-08,59.71955871582031,175.58114624023438,15.77400016784668
2015-05-11,59.407989501953125,174.74322509765625,15.965999603271484
2015-05-12,59.33546829223633,174.220458984375,16.31599998474121
2015-05-13,59.30648422241211,174.2536163330078,16.211999893188477
2015-05-14,59.422489166259766,176.0706787109375,16.273332595825195
2015-05-15,59.661563873291016,176.261474609375,16.589332580566406
2015-05-18,59.444190979003906,176.80908203125,16.583332061767578
2015-05-19,59.313751220703125,176.7509765625,16.47599983215332
2015-05-20,59.313751220703125,176.62655639648438,16.290000915527344
2015-05-21,59.50218200683594,177.14102172851562,16.374666213989258
2015-05-22,59.46589660644531,176.71786499023438,16.51533317565918
2015-05-26,59.61088180541992,174.8177947998047,16.497333526611328
2015-05-27,59.63983917236328,176.4772491455078,16.495332717895508
2015-05-28,59.647098541259766,176.27810668945312,16.76333236694336
2015-05-29,59.668827056884766,175.182861328125,16.719999313354492
2015-06-01,59.46987533569336,175.5396728515625,16.6299991607666
2015-06-02,59.30287170410156,175.36544799804688,16.55666732788086
2015-06-03,59.04145812988281,175.8300018310547,16.599332809448242
2015-06-04,59.18669128417969,174.34486389160156,16.39466667175293
2015-06-05,58.954322814941406,174.04624938964844,16.609333038330078
2015-06-08,59.02693176269531,172.9758758544922,17.086000442504883
2015-06-09,58.8526496887207,172.95098876953125,17.066667556762695
2015-06-10,58.72923278808594,175.02520751953125,16.713333129882812
2015-06-11,59.00513458251953,175.5894775390625,16.76066780090332
2015-06-12,58.961570739746094,174.24533081054688,16.71266746520996
2015-06-15,58.96882629394531,173.49862670898438,16.691999435424805
2015-06-16,59.1213264465332,174.44444274902344,16.874666213989258
2015-06-17,59.143131256103516,174.72653198242188,17.360666275024414
2015-06-18,59.099552154541016,176.54359436035156,17.459333419799805
2015-06-19,59.26655197143555,175.75985717773438,17.500667572021484
2015-06-22,58.98334884643555,176.66033935546875,17.319332122802734
2015-06-23,58.84538650512695,176.78541564941406,17.844667434692383
2015-06-24,58.954322814941406,175.50137329101562,17.67799949645996
2015-06-25,58.87444305419922,174.96788024902344,17.91933250427246
2015-06-26,58.76553726196289,174.93447875976562,17.805999755859375
2015-06-29,59.063236236572266,171.2660369873047,17.468000411987305
2015-06-30,59.00513458251953,171.62457275390625,17.884000778198242
2015-07-01,58.8618049621582,173.00022888183594,17.94333267211914
2015-07-02,59.0073356628418,172.841796875,18.667999267578125
2015-07-06,59.2110595703125,172.34988403320312,18.648000717163086
2015-07-07,59.269287109375,173.43377685546875,17.858667373657227
2015-07-08,59.436607360839844,170.52401733398438,16.997333526611328
2015-07-09,59.24015426635742,170.83250427246094,17.19466781616211
2015-07-10,58.963661193847656,172.9835205078125,17.27666664123535
2015-07-13,58.82545471191406,174.892822265625,17.477333068847656
2015-07-14,58.93457794189453,175.65150451660156,17.709999084472656
2015-07-15,59.101898193359375,175.5930938720703,17.542667388916016
2015-07-16,59.101898193359375,177.00213623046875,17.778667449951172
2015-07-17,59.109214782714844,177.15220642089844,18.310667037963867
2015-07-20,59.029170989990234,177.24395751953125,18.817333221435547
2015-07-21,59.1383171081543,176.5435791015625,17.784666061401367
2015-07-22,59.160133361816406,176.2267608642578,17.857999801635742
2015-07-23,59.298343658447266,175.23463439941406,17.81333351135254
2015-07-24,59.334754943847656,173.41712951660156,17.694000244140625
2015-07-27,59.45118713378906,172.40821838378906,16.867332458496094
2015-07-28,59.349273681640625,174.52597045898438,17.654666900634766
2015-07-29,59.298343658447266,175.7265625,17.58799934387207
2015-07-30,59.3202018737793,175.76821899414062,17.785999298095703
2015-07-31,59.52387619018555,175.50137329101562,17.74333381652832
2015-08-03,59.661720275878906,174.909423828125,17.332666397094727
2015-08-04,59.457576751708984,174.56764221191406,17.75200080871582
2015-08-05,59.362789154052734,175.14285278320312,18.0086669921875
2015-08-06,59.39923095703125,173.7088623046875,16.408666610717773
2015-08-07,59.52322769165039,173.37533569335938,16.167333602905273
2015-08-10,59.39923095703125,175.5597686767578,16.076000213623047
2015-08-11,59.62529373168945,173.97569274902344,15.824666976928711
2015-08-12,59.60341262817383,174.18409729003906,15.878000259399414
2015-08-13,59.47947311401367,173.9673614501953,16.167333602905273
2015-08-14,59.457576751708984,174.6009521484375,16.209999084472656
2015-08-17,59.56694412231445,175.57643127441406,16.999332427978516
2015-08-18,59.457576751708984,175.0678253173828,17.381332397460938
2015-08-19,59.669010162353516,173.68389892578125,17.016666412353516
2015-08-20,59.72004699707031,170.05709838867188,16.14533233642578
2015-08-21,59.81485366821289,164.93798828125,15.38466739654541
2015-08-24,59.80022048950195,157.9929656982422,14.591333389282227
2015-08-25,59.60341262817383,156.13377380371094,14.66866683959961
2015-08-26,59.348209381103516,162.1282958984375,14.989333152770996
2015-08-27,59.42842483520508,166.13856506347656,16.19933319091797
2015-08-28,59.457576751708984,166.1468963623047,16.565332412719727
2015-08-31,59.37739181518555,164.8046112060547,16.604000091552734
2015-09-01,59.522037506103516,159.8855743408203,15.908666610717773
2015-09-02,59.478187561035156,162.9203338623047,16.512666702270508
2015-09-03,59.522037506103516,163.0370330810547,16.3713321685791
2015-09-04,59.66816711425781,160.56919860839844,16.1286678314209
2015-09-08,59.522037506103516,164.60447692871094,16.544666290283203
2015-09-09,59.50741195678711,162.40341186523438,16.5939998626709
2015-09-10,59.383216857910156,163.2871856689453,16.565332412719727
2015-09-11,59.50741195678711,164.02926635742188,16.682666778564453
2015-09-14,59.522037506103516,163.4206085205078,16.87933349609375
2015-09-15,59.27363967895508,165.46324157714844,16.904666900634766
2015-09-16,59.23709487915039,166.89724731445312,17.483333587646484
2015-09-17,59.57318878173828,166.52210998535156,17.471332550048828
2015-09-18,59.7411994934082,163.8008575439453,17.374666213989258
2015-09-21,59.522037506103516,164.64732360839844,17.613332748413086
2015-09-22,59.63161087036133,162.51026916503906,17.395999908447266
2015-09-23,59.63161087036133,162.25042724609375,17.40399932861328
2015-09-24,59.6535530090332,161.6637725830078,17.541332244873047
2015-09-25,59.543949127197266,161.62191772460938,17.12733268737793
2015-09-28,59.697391510009766,157.56564331054688,16.562000274658203
2015-09-29,59.7411994934082,157.65777587890625,16.44333267211914
2015-09-30,59.85808563232422,160.5994415283203,16.559999465942383
2015-10-01,59.890323638916016,161.0184783935547,15.991999626159668
2015-10-02,60.11726760864258,163.42373657226562,16.504667282104492
2015-10-05,59.883018493652344,166.33181762695312,16.40999984741211
2015-10-06,59.96352767944336,165.76197814941406,16.097333908081055
2015-10-07,59.96352767944336,167.1195831298828,15.46399974822998
2015-10-08,59.86832809448242,168.62815856933594,15.114666938781738
2015-10-09,59.86104202270508,168.72872924804688,14.712667465209961
2015-10-12,59.96352767944336,168.88796997070312,14.371999740600586
2015-10-13,60.00012969970703,167.82363891601562,14.616666793823242
2015-10-14,60.219749450683594,167.01902770996094,14.458666801452637
2015-10-15,60.102622985839844,169.5835418701172,14.753999710083008
2015-10-16,60.08064651489258,170.3545379638672,15.133999824523926
2015-10-19,60.08064651489258,170.43838500976562,15.206666946411133
2015-10-20,59.98550033569336,170.2205352783203,14.20199966430664
2015-10-21,60.09531021118164,169.16448974609375,14.005999565124512
2015-10-22,60.197784423828125,172.02230834960938,14.114666938781738
2015-10-23,60.044036865234375,173.90805053710938,13.939332962036133
2015-10-26,60.109981536865234,173.48057556152344,14.350666999816895
2015-10-27,60.12458038330078,173.14541625976562,14.023332595825195
2015-10-28,59.95621871948242,175.1147918701172,14.197333335876465
2015-10-29,59.74390411376953,175.01425170898438,14.108667373657227
2015-10-30,59.87565612792969,174.25999450683594,13.795332908630371
2015-11-02,59.757572174072266,176.32162475585938,14.252667427062988
2015-11-03,59.65488052368164,176.83285522460938,13.890000343322754
2015-11-04,59.69157028198242,176.2964630126953,15.442000389099121
2015-11-05,59.581504821777344,176.12049865722656,15.451333045959473
2015-11-06,59.34675979614258,176.0283203125,15.490667343139648
2015-11-09,59.29542541503906,174.3856964111328,15.022000312805176
2015-11-10,59.361480712890625,174.7880096435547,14.433333396911621
2015-11-11,59.3687629699707,174.10076904296875,14.60533332824707
2015-11-12,59.37611770629883,171.67030334472656,14.196000099182129
2015-11-13,59.486141204833984,169.74278259277344,13.812666893005371
2015-11-16,59.486141204833984,172.32406616210938,14.287332534790039
2015-11-17,59.55216979980469,172.19834899902344,14.266667366027832
2015-11-18,59.5228271484375,174.93048095703125,14.73799991607666
2015-11-19,59.60350799560547,174.7795867919922,14.786666870117188
2015-11-20,59.58882141113281,175.41653442382812,14.667332649230957
2015-11-23,59.610870361328125,175.21543884277344,14.516667366027832
2015-11-24,59.63288116455078,175.4500732421875,14.550000190734863
2015-11-25,59.64017105102539,175.42491149902344,15.309332847595215
2015-11-27,59.66952133178711,175.62600708007812,15.440667152404785
2015-11-30,59.64017105102539,174.89691162109375,15.350666999816895
2015-12-01,59.865875244140625,176.56466674804688,15.812666893005371
2015-12-02,59.79233169555664,174.7628631591797,15.465999603271484
2015-12-03,59.329246520996094,172.31564331054688,15.513999938964844
2015-12-04,59.56449890136719,175.6763458251953,15.358667373657227
2015-12-07,59.66739273071289,174.6119384765625,15.408666610717773
2015-12-08,59.68210983276367,173.4386749267578,15.114666938781738
2015-12-09,59.660072326660156,172.0894012451172,14.968000411987305
2015-12-10,59.652706146240234,172.5335235595703,15.137999534606934
2015-12-11,59.81440734863281,169.189697265625,14.468000411987305
2015-12-14,59.53505325317383,170.04446411132812,14.571999549865723
2015-12-15,59.46890640258789,171.82965087890625,14.739333152770996
2015-12-16,59.402774810791016,174.34375,15.633999824523926
2015-12-17,59.52774429321289,171.6870880126953,15.559332847595215
2015-12-18,59.660072326660156,168.6284942626953,15.36400032043457
2015-12-21,59.59387969970703,170.01950073242188,15.503999710083008
2015-12-22,59.51301956176758,171.56236267089844,15.329999923706055
2015-12-23,59.5203857421875,173.6868896484375,15.313332557678223
2015-12-24,59.564605712890625,173.40017700195312,15.371333122253418
2015-12-28,59.564605712890625,173.00396728515625,15.263333320617676
2015-12-29,59.38032150268555,174.8502655029297,15.812666893005371
2015-12-30,59.41719055175781,173.6109619140625,15.87266731262207
2015-12-31,59.53514099121094,171.87425231933594,16.000667572021484
2016-01-04,59.505638122558594,169.47152709960938,14.894000053405762
2016-01-05,59.57936477661133,169.7581329345703,14.895333290100098
2016-01-06,59.84476852416992,167.6167755126953,14.602666854858398
2016-01-07,59.85214614868164,163.59542846679688,14.376667022705078
2016-01-08,59.925865173339844,161.7997283935547,14.066666603088379
2016-01-11,59.67522048950195,161.9599151611328,13.856666564941406
2016-01-12,59.83004379272461,163.2666778564453,13.998000144958496
2016-01-13,59.97746276855469,159.19468688964844,13.354000091552734
2016-01-14,59.903751373291016,161.80821228027344,13.745332717895508
2016-01-15,60.006961822509766,158.33477783203125,13.666000366210938
2016-01-19,59.93320846557617,158.5455322265625,13.64799976348877
2016-01-20,59.999576568603516,156.5137176513672,13.24666690826416
2016-01-21,59.962684631347656,157.39051818847656,13.33133316040039
2016-01-22,59.94059371948242,160.6194610595703,13.50333309173584
2016-01-25,59.94059371948242,158.19139099121094,13.092000007629395
2016-01-26,60.029048919677734,160.3496856689453,12.904000282287598
2016-01-27,60.029048919677734,158.60458374023438,12.538000106811523
2016-01-28,60.07330322265625,159.4307098388672,12.646666526794434
2016-01-29,60.250186920166016,163.31724548339844,12.74666690826416
2016-02-01,60.1275749206543,163.2582550048828,13.129332542419434
2016-02-02,60.334442138671875,160.31591796875,12.185333251953125
2016-02-03,60.37873458862305,161.27703857421875,11.565333366394043
2016-02-04,60.42310333251953,161.5299530029297,11.688667297363281
2016-02-05,60.363975524902344,158.45278930664062,10.84000015258789
2016-02-08,60.62255096435547,156.31983947753906,9.866000175476074
2016-02-09,60.61519241333008,156.32827758789062,9.883333206176758
2016-02-10,60.74078369140625,156.1934051513672,9.57800006866455
2016-02-11,60.777679443359375,154.16162109375,10.031332969665527
2016-02-12,60.57822799682617,157.33993530273438,10.06933307647705
2016-02-16,60.489585876464844,159.99557495117188,10.344667434692383
2016-02-17,60.47482681274414,162.6090087890625,11.245332717895508
2016-02-18,60.68168258666992,161.9430389404297,11.118000030517578
2016-02-19,60.60041427612305,161.86720275878906,11.10533332824707
2016-02-22,60.61519241333008,164.2108917236328,11.849332809448242
2016-02-23,60.652103424072266,162.136962890625,11.814000129699707
2016-02-24,60.696441650390625,162.87884521484375,11.933333396911621
2016-02-25,60.78508377075195,164.8516082763672,12.495332717895508
2016-02-26,60.72594451904297,164.47219848632812,12.689332962036133
2016-02-29,60.76290512084961,163.18231201171875,12.795332908630371
2016-03-01,60.55934143066406,167.0182342529297,12.423333168029785
2016-03-02,60.522361755371094,167.76861572265625,12.555999755859375
2016-03-03,60.55193328857422,168.42616271972656,13.049332618713379
2016-03-04,60.522361755371094,168.97412109375,13.402667045593262
2016-03-07,60.507530212402344,169.1089630126953,13.685999870300293
2016-03-08,60.7073974609375,167.26272583007812,13.506667137145996
2016-03-09,60.603759765625,168.0889892578125,13.914667129516602
2016-03-10,60.57413864135742,168.2238006591797,13.678667068481445
2016-03-11,60.492733001708984,170.93849182128906,13.833333015441895
2016-03-14,60.62595748901367,170.7193145751953,14.34333324432373
2016-03-15,60.5667610168457,170.44110107421875,14.555999755859375
2016-03-16,60.803646087646484,171.4274444580078,14.795332908630371
2016-03-17,60.93687057495117,172.51498413085938,15.092000007629395
2016-03-18,60.98869705200195,173.19287109375,15.515999794006348
2016-03-21,60.8776741027832,173.4386749267578,15.887999534606934
2016-03-22,60.86288070678711,173.345458984375,15.616000175476074
2016-03-23,60.996089935302734,172.20143127441406,14.838666915893555
2016-03-24,60.922088623046875,172.12518310546875,15.183333396911621
2016-03-28,60.95167541503906,172.22686767578125,15.350666999816895
2016-03-29,61.20335388183594,173.8200225830078,15.342000007629395
2016-03-30,61.18110656738281,174.58270263671875,15.12600040435791
2016-03-31,61.29958724975586,174.15896606445312,15.317999839782715
2016-04-01,61.368587493896484,175.34527587890625,15.839332580566406
2016-04-04,61.368587493896484,174.77755737304688,16.465999603271484
2016-04-05,61.4798583984375,173.03195190429688,17.031333923339844
2016-04-06,61.45015335083008,174.921630859375,17.69466781616211
2016-04-07,61.65046310424805,172.8285675048828,17.14666748046875
2016-04-08,61.598548889160156,173.29458618164062,16.67133331298828
2016-04-11,61.591121673583984,172.88783264160156,16.661333084106445
2016-04-12,61.494693756103516,174.49789428710938,16.521333694458008
2016-04-13,61.53175735473633,176.26052856445312,16.968666076660156
2016-04-14,61.4798583984375,176.2689971923828,16.790666580200195
2016-04-15,61.620758056640625,176.0740509033203,16.96733283996582
2016-04-18,61.598548889160156,177.31126403808594,16.92533302307129
2016-04-19,61.6356086730957,177.8705596923828,16.4913330078125
2016-04-20,61.46502685546875,178.04005432128906,16.6646671295166
2016-04-21,61.39079666137695,177.08250427246094,16.55266761779785
2016-04-22,61.368587493896484,177.08250427246094,16.916667938232422
2016-04-25,61.294410705566406,176.77743530273438,16.788000106811523
2016-04-26,61.20536804199219,177.0401153564453,16.916000366210938
2016-04-27,61.39079666137695,177.40455627441406,16.764667510986328
2016-04-28,61.50212097167969,175.79441833496094,16.513999938964844
2016-04-29,61.54658508300781,174.84536743164062,16.05066680908203
2016-05-02,61.43809127807617,176.23512268066406,16.1200008392334
2016-05-03,61.609031677246094,174.70127868652344,15.48799991607666
2016-05-04,61.63136672973633,173.72677612304688,14.837332725524902
2016-05-05,61.742801666259766,173.69287109375,14.10200023651123
2016-05-06,61.71310806274414,174.32847595214844,14.328666687011719
2016-05-09,61.7576789855957,174.47250366210938,13.928000450134277
2016-05-10,61.7576789855957,176.64186096191406,13.912667274475098
2016-05-11,61.77256393432617,174.98939514160156,13.93066692352295
2016-05-12,61.779991149902344,175.04025268554688,13.8186674118042
2016-05-13,61.846885681152344,173.514892578125,13.840666770935059
2016-05-16,61.71310806274414,175.2266845703125,13.88599967956543
2016-05-17,61.668479919433594,173.59121704101562,13.644000053405762
2016-05-18,61.378623962402344,173.64202880859375,14.07800006866455
2016-05-19,61.445526123046875,173.0403594970703,14.347332954406738
2016-05-20,61.445526123046875,174.13352966308594,14.685333251953125
2016-05-23,61.460384368896484,173.896240234375,14.414667129516602
2016-05-24,61.4306526184082,176.15037536621094,14.52733325958252
2016-05-25,61.4083251953125,177.34521484375,14.638667106628418
2016-05-26,61.51238250732422,177.39605712890625,15.008000373840332
2016-05-27,61.49012756347656,178.15866088867188,14.869333267211914
2016-05-31,61.5421257019043,177.81973266601562,14.881999969482422
2016-06-01,61.563716888427734,178.1841583251953,14.637332916259766
2016-06-02,61.682891845703125,178.7264404296875,14.597332954406738
2016-06-03,62.07017135620117,178.19259643554688,14.599332809448242
2016-06-06,61.97335433959961,179.09933471679688,14.711999893188477
2016-06-07,61.98080825805664,179.37896728515625,15.489333152770996
2016-06-08,62.055301666259766,179.96371459960938,15.701333045959473
2016-06-09,62.114891052246094,179.71792602539062,15.290666580200195
2016-06-10,62.1744384765625,178.01467895507812,14.586000442504883
2016-06-13,62.189388275146484,176.64186096191406,14.524666786193848
2016-06-14,62.181915283203125,176.29444885253906,14.330666542053223
2016-06-15,62.32339859008789,176.04864501953125,14.513333320617676
2016-06-16,62.39047622680664,176.5740203857422,14.528667449951172
2016-06-17,62.30107879638672,175.9164581298828,14.364666938781738
2016-06-20,62.1595344543457,177.04940795898438,14.646666526794434
2016-06-21,62.07766342163086,177.55194091796875,14.640666961669922
2016-06-22,62.09999084472656,177.2623291015625,13.11066722869873
2016-06-23,61.98827362060547,179.57073974609375,13.09333324432373
2016-06-24,62.33834457397461,173.1224822998047,12.876667022705078
2016-06-27,62.65110778808594,170.02194213867188,13.236666679382324
2016-06-28,62.72562026977539,173.0884246826172,13.452667236328125
2016-06-29,62.703250885009766,176.03573608398438,14.012666702270508
2016-06-30,62.78517150878906,178.43780517578125,14.152000427246094
2016-07-01,62.95982360839844,178.81263732910156,14.433333396911621
2016-07-05,63.176170349121094,177.5263671875,14.26533317565918
2016-07-06,63.288150787353516,178.59115600585938,14.295999526977539
2016-07-07,63.18364715576172,178.48045349121094,14.395999908447266
2016-07-08,63.347816467285156,181.13809204101562,14.45199966430664
2016-07-11,63.161293029785156,181.7769012451172,14.985333442687988
2016-07-12,62.9076042175293,183.09719848632812,14.976667404174805
2016-07-13,63.01948928833008,183.07174682617188,14.835332870483398
2016-07-14,62.922489166259766,184.0938720703125,14.768667221069336
2016-07-15,62.721012115478516,183.84683227539062,14.69333267211914
2016-07-18,62.74342727661133,184.3408966064453,15.083333015441895
2016-07-19,62.8404426574707,184.1534423828125,15.017333030700684
2016-07-20,62.77321243286133,184.92015075683594,15.223999977111816
2016-07-21,62.847869873046875,184.22164916992188,14.699999809265137
2016-07-22,62.85531234741211,185.0478973388672,14.817999839782715
2016-07-25,62.818031311035156,184.54530334472656,15.333999633789062
2016-07-26,62.81056213378906,184.63055419921875,15.300666809082031
2016-07-27,62.99710464477539,184.43458557128906,15.232666969299316
2016-07-28,62.95982360839844,184.64756774902344,15.37399959564209
2016-07-29,63.161293029785156,184.94569396972656,15.652667045593262
2016-08-01,62.963157653808594,184.79237365722656,15.333999633789062
2016-08-02,62.9033317565918,183.60836791992188,15.146666526794434
2016-08-03,62.9033317565918,184.1449737548828,15.052666664123535
2016-08-04,63.01544952392578,184.3408966064453,15.37399959564209
2016-08-05,62.80612564086914,185.84864807128906,15.335332870483398
2016-08-08,62.8136100769043,185.7379150390625,15.077333450317383
2016-08-09,62.99306106567383,185.84864807128906,15.272000312805176
2016-08-10,63.075313568115234,185.3886260986328,15.043333053588867
2016-08-11,62.91084289550781,186.24900817871094,14.994000434875488
2016-08-12,63.05290222167969,186.08714294433594,15.040666580200195
2016-08-15,62.948238372802734,186.62376403808594,15.03933334350586
2016-08-16,62.91826629638672,185.66119384765625,14.907333374023438
2016-08-17,63.01544952392578,186.01048278808594,14.88266658782959
2016-08-18,63.08280944824219,186.42784118652344,14.900667190551758
2016-08-19,62.9556884765625,186.1552734375,15.0
2016-08-22,63.04539108276367,186.14675903320312,14.862000465393066
2016-08-23,63.075313568115234,186.52151489257812,14.989333152770996
2016-08-24,63.06782150268555,185.5675048828125,14.841333389282227
2016-08-25,63.00052261352539,185.43971252441406,14.730667114257812
2016-08-26,62.84355926513672,185.09048461914062,14.666000366210938
2016-08-29,63.060340881347656,186.001953125,14.346667289733887
2016-08-30,63.007991790771484,185.69529724121094,14.089332580566406
2016-08-31,62.963157653808594,185.1671600341797,14.133999824523926
2016-09-01,63.050079345703125,185.1757049560547,13.38466739654541
2016-09-02,62.96015548706055,186.01048278808594,13.185333251953125
2016-09-06,63.147430419921875,186.57266235351562,13.522000312805176
2016-09-07,63.15496063232422,186.5555877685547,13.447333335876465
2016-09-08,62.915157318115234,186.1297149658203,13.157333374023438
2016-09-09,62.63800811767578,181.67471313476562,12.964667320251465
2016-09-12,62.66048049926758,184.28125,13.220000267028809
2016-09-13,62.48066711425781,181.63217163085938,13.069999694824219
2016-09-14,62.5631103515625,181.5640106201172,13.093999862670898
2016-09-15,62.61555862426758,183.37835693359375,13.361332893371582
2016-09-16,62.66799545288086,182.66946411132812,13.69333267211914
2016-09-19,62.623050689697266,182.70372009277344,13.755999565124512
2016-09-20,62.63800811767578,182.7122802734375,13.642666816711426
2016-09-21,62.81782913208008,184.76698303222656,13.6813325881958
2016-09-22,62.9451789855957,185.9312744140625,13.76200008392334
2016-09-23,62.93016052246094,184.91250610351562,13.829999923706055
2016-09-26,63.03508377075195,183.414306640625,13.932666778564453
2016-09-27,63.10999298095703,184.55296325683594,13.720666885375977
2016-09-28,63.10999298095703,185.46900939941406,13.751333236694336
2016-09-29,63.11750411987305,183.79100036621094,13.380000114440918
2016-09-30,63.03508377075195,185.17788696289062,13.60200023651123
2016-10-03,62.9682731628418,184.73269653320312,14.24666690826416
2016-10-04,62.7580680847168,183.79100036621094,14.093999862670898
2016-10-05,62.653011322021484,184.60430908203125,13.897333145141602
2016-10-06,62.63048553466797,184.73269653320312,13.399999618530273
2016-10-07,62.68301773071289,184.0991668701172,13.107333183288574
2016-10-10,62.6154670715332,185.05807495117188,13.396666526794434
2016-10-11,62.517921447753906,182.7208709716797,13.34000015258789
2016-10-12,62.55543899536133,182.96055603027344,13.434000015258789
2016-10-13,62.63048553466797,182.3612823486328,13.349332809448242
2016-10-14,62.50287628173828,182.45542907714844,13.100666999816895
2016-10-17,62.63799285888672,181.82191467285156,12.93066692352295
